Drug ID,Name,Slug,Url,Provider ID
1044,,ayurvedic-kayam-tablet-sheth-brothers-10-sht,https://gangga.ru/ayurveda/pishevaritelnaya-sistema/ayurvedic-kayam-tablet-sheth-brothers-10-sht/,5
1045,,neem-leaf-powder-lalas-100-g,https://gangga.ru/kosmetika/maska-i-skrab/neem-leaf-powder-lalas-100-g/,5
1046,,maska-ubtan-aritha-fruit-powder-lalas-100-g,https://gangga.ru/kosmetika/lechenie-volos/maska-ubtan-aritha-fruit-powder-lalas-100-g/,5
1047,,aloe-vera-skin-gel-lalas-100-g,https://gangga.ru/kosmetika/krem-i-gel-dlya-lica/aloe-vera-skin-gel-lalas-100-g/,5
1048,,rakta-chandan-powder-lalas-50,https://gangga.ru/kosmetika/maska-i-skrab/rakta-chandan-powder-lalas-50/,5
1049,,maska-ubtan-sandal-powder-lalas-50-g,https://gangga.ru/kosmetika/maska-i-skrab/maska-ubtan-sandal-powder-lalas-50-g/,5
1050,,rose-petal-powder-lalas-50-g,https://gangga.ru/kosmetika/maska-i-skrab/rose-petal-powder-lalas-50-g/,5
1051,,glina-multani-i-rose-powder-lalas-100-g,https://gangga.ru/kosmetika/maska-i-skrab/glina-multani-i-rose-powder-lalas-100-g/,5
1052,,orange-peel-powder-lalas-100-g,https://gangga.ru/kosmetika/maska-i-skrab/orange-peel-powder-lalas-100-g/,5
1053,,kasturi-haldi-powder-lalas-50-g,https://gangga.ru/kosmetika/maska-i-skrab/kasturi-haldi-powder-lalas-50-g/,5
1054,,tulsi-powder-lalas-50-g,https://gangga.ru/kosmetika/maska-i-skrab/tulsi-powder-lalas-50-g/,5
1055,,dant-manjan-lalas-100-g,https://gangga.ru/kosmetika/uhod-za-zubami-i-polostyu-rta/dant-manjan-lalas-100-g/,5
1056,,sarpgandhaghan-bati-baidyanath-10-g,https://gangga.ru/ayurveda/for-heart/sarpgandhaghan-bati-baidyanath-10-g/,5
1057,,7198,https://gangga.ru/ayurveda/pri-prostude/7198/,5
1058,,amwatari-ras-baidyanath-40-tab,https://gangga.ru/ayurveda/for-bones-jounts/amwatari-ras-baidyanath-40-tab/,5
1059,,chandramrit-ras-baidyanath-40-tab,https://gangga.ru/ayurveda/pri-prostude/chandramrit-ras-baidyanath-40-tab/,5
1060,,smritisagar-ras-baidyanath-80-tab,https://gangga.ru/ayurveda/pri-nervnykh-rastroystvakh/smritisagar-ras-baidyanath-80-tab/,5
1061,,kailas-jeevan-60g,https://gangga.ru/ayurveda/for-skin/kailas-jeevan-60g/,5
1062,,amla-maslo-200,https://gangga.ru/kosmetika/hair-oil/amla-maslo-200/,5
1063,,amla-maslo-dlya-gold-200ml,https://gangga.ru/kosmetika/hair-oil/amla-maslo-dlya-gold-200ml/,5
1064,,chandraprabha-vati-patandzhali-120,https://gangga.ru/ayurveda/muzhskoe-zdorovye/chandraprabha-vati-patandzhali-120/,5
1065,,zubnaya-pasta-nim-aktiv-neem-active,https://gangga.ru/kosmetika/uhod-za-zubami-i-polostyu-rta/zubnaya-pasta-nim-aktiv-neem-active/,5
1066,,revmat-balzam-nagardzhuna-rheumat-balm,https://gangga.ru/ayurveda/for-bones-jounts/revmat-balzam-nagardzhuna-rheumat-balm/,5
1067,,boro-plyus-krem-himani,https://gangga.ru/kosmetika/krem-i-gel-dlya-lica/boro-plyus-krem-himani/,5
1068,,sandalovoe-derevo-maslo,https://gangga.ru/blagovoniya/sandalovoe-derevo-maslo/,5
1069,,black-opium-pure-aroma-oil-garden-fresh-10ml,https://gangga.ru/blagovoniya/black-opium-pure-aroma-oil-garden-fresh-10ml/,5
1070,,shilajit-gold-dabur-10,https://gangga.ru/ayurveda/muzhskoe-zdorovye/shilajit-gold-dabur-10/,5
1071,,lavanda-maslo-aromaticheskoe-garden-fresh-lavender,https://gangga.ru/blagovoniya/lavanda-maslo-aromaticheskoe-garden-fresh-lavender/,5
1072,,nag-champa-maslo-aromaticheskoe-garden-fresh,https://gangga.ru/blagovoniya/nag-champa-maslo-aromaticheskoe-garden-fresh/,5
1073,,indukantha-ghrutham-nagarjuna,https://gangga.ru/ayurveda/immunity/indukantha-ghrutham-nagarjuna/,5
1074,,chistaya-roza-maslo-aromaticheskoe-garden-fresh,https://gangga.ru/blagovoniya/chistaya-roza-maslo-aromaticheskoe-garden-fresh/,5
1075,,vostorg-buddy-maslo-aromaticheskoe-garden,https://gangga.ru/blagovoniya/vostorg-buddy-maslo-aromaticheskoe-garden/,5
1076,,kamasutra-pure-aroma-oil-garden-fresh-10ml,https://gangga.ru/blagovoniya/kamasutra-pure-aroma-oil-garden-fresh-10ml/,5
1077,,dragons-blood-pure-aroma-oil-garden-fresh-10ml,https://gangga.ru/blagovoniya/dragons-blood-pure-aroma-oil-garden-fresh-10ml/,5
1078,,pure-aroma-oil-garden-fresh-10ml,https://gangga.ru/blagovoniya/pure-aroma-oil-garden-fresh-10ml/,5
1079,,palo-santo-pure-aroma-oil-garden-fresh-10ml,https://gangga.ru/blagovoniya/palo-santo-pure-aroma-oil-garden-fresh-10ml/,5
1080,,dadimashtaka-churnam-kottakkal-10g,https://gangga.ru/ayurveda/pishevaritelnaya-sistema/dadimashtaka-churnam-kottakkal-10g/,5
1081,,floral-water-lavender,https://gangga.ru/kosmetika/loson-i-cvetochnaya-voda/floral-water-lavender/,5
1082,,floral-water-rose,https://gangga.ru/kosmetika/loson-i-cvetochnaya-voda/floral-water-rose/,5
1083,,floral-water-lime,https://gangga.ru/kosmetika/loson-i-cvetochnaya-voda/floral-water-lime/,5
1084,,floral-water-lotos,https://gangga.ru/kosmetika/loson-i-cvetochnaya-voda/floral-water-lotos/,5
1085,,krem-s-percem-i-chernym-tminom-liniment-massage,https://gangga.ru/ayurveda/for-bones-jounts/krem-s-percem-i-chernym-tminom-liniment-massage/,5
1086,,tigrovyj-balzam-belyj-tiger-balm-white-21ml,https://gangga.ru/ayurveda/for-muscles/tigrovyj-balzam-belyj-tiger-balm-white-21ml/,5
1087,,zandu-krasnyj-ultra-sila-zandu-ulta-power-8ml,https://gangga.ru/ayurveda/for-muscles/zandu-krasnyj-ultra-sila-zandu-ulta-power-8ml/,5
1088,,tusker-balm-nagarjuna-10g,https://gangga.ru/ayurveda/pri-prostude/tusker-balm-nagarjuna-10g/,5
1089,,6553,https://gangga.ru/kosmetika/maslanie-duhi/6553/,5
1090,,6553-1,https://gangga.ru/kosmetika/maslanie-duhi/6553-1/,5
1091,,6554,https://gangga.ru/kosmetika/maslanie-duhi/6554/,5
1092,,6555,https://gangga.ru/kosmetika/maslanie-duhi/6555/,5
1093,,6556,https://gangga.ru/kosmetika/maslanie-duhi/6556/,5
1094,,opium-duhi,https://gangga.ru/kosmetika/maslanie-duhi/opium-duhi/,5
1095,,6558,https://gangga.ru/kosmetika/maslanie-duhi/6558/,5
1096,,6559,https://gangga.ru/kosmetika/maslanie-duhi/6559/,5
1097,,6561,https://gangga.ru/kosmetika/maslanie-duhi/6561/,5
1098,,6562,https://gangga.ru/kosmetika/maslanie-duhi/6562/,5
1099,,6563,https://gangga.ru/kosmetika/maslanie-duhi/6563/,5
1100,,krem-penka-dlya-umyvaniya-kurkuma-vikko,https://gangga.ru/kosmetika/dlya-umyvaniya-lica-i-tela/krem-penka-dlya-umyvaniya-kurkuma-vikko/,5
1101,,vikko-turmerik-krem-s-kurkumoj-i-maslom-sandala,https://gangga.ru/kosmetika/krem-i-gel-dlya-lica/vikko-turmerik-krem-s-kurkumoj-i-maslom-sandala/,5
1102,,balzam-patandzhali-balm-fast-relief,https://gangga.ru/ayurveda/for-bones-jounts/balzam-patandzhali-balm-fast-relief/,5
1103,,koflet-10-1,https://gangga.ru/ayurveda/pri-prostude/koflet-10-1/,5
1104,,kalaunji-herbal-balm-khojati,https://gangga.ru/ayurveda/for-bones-jounts/kalaunji-herbal-balm-khojati/,5
1105,,eladi-ayurvedicheskoe-mylo-nagardzhuna,https://gangga.ru/kosmetika/soap/eladi-ayurvedicheskoe-mylo-nagardzhuna/,5
1106,,kurkuma-mylo-lalas-turmeric-skin-exfoliant-lalas,https://gangga.ru/kosmetika/soap/kurkuma-mylo-lalas-turmeric-skin-exfoliant-lalas/,5
1107,,panchgavya-travyanoe-mylo-lalas-panchgavya,https://gangga.ru/kosmetika/soap/panchgavya-travyanoe-mylo-lalas-panchgavya/,5
1108,,travyanoe-ayurvedicheskoe-mylo-lalas-herbal-soap-with-21,https://gangga.ru/kosmetika/soap/travyanoe-ayurvedicheskoe-mylo-lalas-herbal-soap-with-21/,5
1109,,mylo-maslo-shi-zimnyaya-vishnya-lalas-butter,https://gangga.ru/kosmetika/soap/mylo-maslo-shi-zimnyaya-vishnya-lalas-butter/,5
1110,,krasnyj-sandal-mylo-nagardzhuna-raktha-chandan,https://gangga.ru/kosmetika/soap/krasnyj-sandal-mylo-nagardzhuna-raktha-chandan/,5
1111,,psora-ointment-ayulab,https://gangga.ru/ayurveda/for-skin/psora-ointment-ayulab/,5
1112,,psora-ayulab,https://gangga.ru/ayurveda/for-skin/psora-ayulab/,5
1113,,koflet-himalaya-orange,https://gangga.ru/ayurveda/pri-prostude/koflet-himalaya-orange/,5
1114,,6578,https://gangga.ru/ayurveda/immunity/6578/,5
1115,,koflet-h-lemon-himalaya-60sht,https://gangga.ru/ayurveda/pri-prostude/koflet-h-lemon-himalaya-60sht/,5
1116,,chandrika-active-ayurveda,https://gangga.ru/kosmetika/soap/chandrika-active-ayurveda/,5
1117,,chaj-c-aloe-vera-amilfoods,https://gangga.ru/ayurveda/omolozhenie-detox/chaj-c-aloe-vera-amilfoods/,5
1118,,mylo-nim-i-tulasi,https://gangga.ru/kosmetika/soap/mylo-nim-i-tulasi/,5
1119,,khadi-jasmine-patchouli-massage-oil-210-ml,https://gangga.ru/ayurveda/for-skin/khadi-jasmine-patchouli-massage-oil-210-ml/,5
1120,,6584,https://gangga.ru/ayurveda/for-skin/6584/,5
1121,,shitari-vati-adarsh-40gr-110-tabletok,https://gangga.ru/ayurveda/pri-prostude/shitari-vati-adarsh-40gr-110-tabletok/,5
1122,,singhnad-guggul-adarsh-40gr-110-tabletok,https://gangga.ru/ayurveda/for-bones-jounts/singhnad-guggul-adarsh-40gr-110-tabletok/,5
1123,,sudarshan-ghan-vati-adarsh-30gr-80-tabletok,https://gangga.ru/ayurveda/pishevaritelnaya-sistema/sudarshan-ghan-vati-adarsh-30gr-80-tabletok/,5
1124,,triyodashang-guggul-adarsh-40gr-110-tabletok,https://gangga.ru/ayurveda/immunity/triyodashang-guggul-adarsh-40gr-110-tabletok/,5
1125,,vat-raktantak-adarsh,https://gangga.ru/ayurveda/for-bones-jounts/vat-raktantak-adarsh/,5
1126,,vridhi-vadhika-vati-adarsh,https://gangga.ru/ayurveda/pishevaritelnaya-sistema/vridhi-vadhika-vati-adarsh/,5
1127,,vrihat-brahmi-vati-adarsh,https://gangga.ru/ayurveda/brain-memory/vrihat-brahmi-vati-adarsh/,5
1128,,vrihat-vasavaleh-adarsh,https://gangga.ru/ayurveda/for-breathing/vrihat-vasavaleh-adarsh/,5
1129,,wild-unicom-adarsh,https://gangga.ru/ayurveda/omolozhenie-detox/wild-unicom-adarsh/,5
1130,,vaj-edzhej-churna-adarsh,https://gangga.ru/ayurveda/omolozhenie-detox/vaj-edzhej-churna-adarsh/,5
1131,,kalyanaka-ghritam-kottakkal,https://gangga.ru/ayurveda/pri-nervnykh-rastroystvakh/kalyanaka-ghritam-kottakkal/,5
1132,,kanmadabhasmam-250-mg-kottakkal,https://gangga.ru/ayurveda/mochepolovaya-sistema/kanmadabhasmam-250-mg-kottakkal/,5
1133,,karpasasthyadi-tailam-kottakkal,https://gangga.ru/ayurveda/pri-nervnykh-rastroystvakh/karpasasthyadi-tailam-kottakkal/,5
1134,,keshyam-oil-kottakkal-maslo-keshyam-kottakal-100ml,https://gangga.ru/kosmetika/hair-oil/keshyam-oil-kottakkal-maslo-keshyam-kottakal-100ml/,5
1135,,khadirarishtam-kottakkal-ayurveda,https://gangga.ru/ayurveda/for-blood/khadirarishtam-kottakkal-ayurveda/,5
1136,,krimisodhini-gulika-kottakkal-ayurveda,https://gangga.ru/ayurveda/antiparazitarnoye/krimisodhini-gulika-kottakkal-ayurveda/,5
1137,,kshara-tailam-kottakkal-50-ml,https://gangga.ru/ayurveda/for-ears/kshara-tailam-kottakkal-50-ml/,5
1138,,kshirabala-101-kottakkal-ayurveda,https://gangga.ru/ayurveda/for-bones-jounts/kshirabala-101-kottakkal-ayurveda/,5
1139,,kusmanda-rasayana-kottakkal,https://gangga.ru/ayurveda/immunity/kusmanda-rasayana-kottakkal/,5
1140,,leutab-kottakkal-ayurveda,https://gangga.ru/ayurveda/zhenskoe-zdorovye/leutab-kottakkal-ayurveda/,5
1141,,livokot-kottakkal-ayurveda-livokot-kottakkal-100-tabletok,https://gangga.ru/ayurveda/for-liver/livokot-kottakkal-ayurveda-livokot-kottakkal-100-tabletok/,5
1142,,lohasinduram-101-kottakkal-ayurveda,https://gangga.ru/ayurveda/immunity/lohasinduram-101-kottakkal-ayurveda/,5
1143,,mahakalyanaka-ghritam-kottakkal-ayurveda,https://gangga.ru/ayurveda/immunity/mahakalyanaka-ghritam-kottakkal-ayurveda/,5
1144,,maharajaprasarini-tailam-softgel-capsules-kottakkal,https://gangga.ru/ayurveda/immunity/maharajaprasarini-tailam-softgel-capsules-kottakkal/,5
1145,,mahatiktaka-ghritam-kottakkal,https://gangga.ru/ayurveda/for-skin/mahatiktaka-ghritam-kottakkal/,5
1146,,mahatiktalepam-kottakkal-ayurveda,https://gangga.ru/ayurveda/for-skin/mahatiktalepam-kottakkal-ayurveda/,5
1147,,mahatiktam-kashayam-kottakkal,https://gangga.ru/ayurveda/for-skin/mahatiktam-kashayam-kottakkal/,5
1148,,mahatiktam-kwatham-kottakkal,https://gangga.ru/ayurveda/for-skin/mahatiktam-kwatham-kottakkal/,5
1149,,makaradhwajam-capsule-kottakkal,https://gangga.ru/ayurveda/immunity/makaradhwajam-capsule-kottakkal/,5
1150,,manasamitravatakam-kottakkal-ayurveda,https://gangga.ru/ayurveda/brain-memory/manasamitravatakam-kottakkal-ayurveda/,5
1151,,manibhadra-leham-kottakkal-ayurveda,https://gangga.ru/ayurveda/for-liver/manibhadra-leham-kottakkal-ayurveda/,5
1152,,manjishthadi-kwatham-kottakkal-ayurveda,https://gangga.ru/ayurveda/for-blood/manjishthadi-kwatham-kottakkal-ayurveda/,5
1153,,mensokot-kottakkal-ayurveda,https://gangga.ru/ayurveda/zhenskoe-zdorovye/mensokot-kottakkal-ayurveda/,5
1154,,mensokot-syrup-kottakkal-ayurveda,https://gangga.ru/ayurveda/zhenskoe-zdorovye/mensokot-syrup-kottakkal-ayurveda/,5
1155,,migrakot-kottakkal-ayurveda,https://gangga.ru/ayurveda/pri-nervnykh-rastroystvakh/migrakot-kottakkal-ayurveda/,5
1156,,mustarishtam-kottakkal-ayurveda,https://gangga.ru/ayurveda/pishevaritelnaya-sistema/mustarishtam-kottakkal-ayurveda/,5
1157,,narasimha-rasayanam,https://gangga.ru/ayurveda/immunity/narasimha-rasayanam/,5
1158,,narasimha-rasayanam-kottakkal,https://gangga.ru/ayurveda/immunity/narasimha-rasayanam-kottakkal/,5
1159,,7314-1,https://gangga.ru/kosmetika/khna/7314-1/,5
1160,,nasarsastailam-kottakkal-ayurveda,https://gangga.ru/ayurveda/for-breathing/nasarsastailam-kottakkal-ayurveda/,5
1161,,nayanamritam-kuzhampu-eye-drops-kottakkal-kapli,https://gangga.ru/ayurveda/for-eyes/nayanamritam-kuzhampu-eye-drops-kottakkal-kapli/,5
1162,,nimbamritadi-panchatiktam-kashayam-kottakkal,https://gangga.ru/ayurveda/immunity/nimbamritadi-panchatiktam-kashayam-kottakkal/,5
1163,,nimbamritadi-panchatiktam-kwatham-kottakkal,https://gangga.ru/ayurveda/immunity/nimbamritadi-panchatiktam-kwatham-kottakkal/,5
1164,,nimbamritasavam-kottakkal-ayurveda,https://gangga.ru/ayurveda/for-bones-jounts/nimbamritasavam-kottakkal-ayurveda/,5
1165,,nisakatakadi-kashayam-kottakkal-ayurveda,https://gangga.ru/ayurveda/pri-diabete/nisakatakadi-kashayam-kottakkal-ayurveda/,5
1166,,nisothamadi-kashayam-kottakkal-ayurveda,https://gangga.ru/ayurveda/pri-prostude/nisothamadi-kashayam-kottakkal-ayurveda/,5
1167,,nostricap-kottakkal-ayurveda-nostrikap,https://gangga.ru/ayurveda/for-breathing/nostricap-kottakkal-ayurveda-nostrikap/,5
1168,,pain-spray-kottakkal,https://gangga.ru/ayurveda/for-muscles/pain-spray-kottakkal/,5
1169,,panchagavya-ghritam-kottakkal,https://gangga.ru/ayurveda/pri-nervnykh-rastroystvakh/panchagavya-ghritam-kottakkal/,5
1170,,patolakaturohinyadi-kashayam-kottakkal,https://gangga.ru/ayurveda/pishevaritelnaya-sistema/patolakaturohinyadi-kashayam-kottakkal/,5
1171,,patolakaturohinyadi-kwatham-kottakkal,https://gangga.ru/ayurveda/for-skin/patolakaturohinyadi-kwatham-kottakkal/,5
1172,,pilocid-kottakkal-100-tabletok,https://gangga.ru/ayurveda/pri-gemorroe/pilocid-kottakkal-100-tabletok/,5
1173,,prasarinyadi-kwatham-kottakkal-ayurveda,https://gangga.ru/ayurveda/immunity/prasarinyadi-kwatham-kottakkal-ayurveda/,5
1174,,pravalabhasmam-kottakkal-pravalabhasma,https://gangga.ru/ayurveda/immunity/pravalabhasmam-kottakkal-pravalabhasma/,5
1175,,punarnava-manduram-kottakkal-ayurveda,https://gangga.ru/ayurveda/immunity/punarnava-manduram-kottakkal-ayurveda/,5
1176,,punarnavadi-manduram-kottakkal-ayurveda,https://gangga.ru/ayurveda/for-blood/punarnavadi-manduram-kottakkal-ayurveda/,5
1177,,anwala,https://gangga.ru/ayurveda/immunity/anwala/,5
1178,,aloe-vera,https://gangga.ru/blagovoniya/aloe-vera/,5
1179,,zubnaya-pasta-red-dabur-red-tooth-paste-dabur-20g,https://gangga.ru/kosmetika/uhod-za-zubami-i-polostyu-rta/zubnaya-pasta-red-dabur-red-tooth-paste-dabur-20g/,5
1180,,anti-tobacco,https://gangga.ru/blagovoniya/anti-tobacco/,5
1181,,miswak-gel-dabur-90g,https://gangga.ru/kosmetika/uhod-za-zubami-i-polostyu-rta/miswak-gel-dabur-90g/,5
1182,,koflet-sf,https://gangga.ru/ayurveda/immunity/koflet-sf/,5
1183,,liv-52-ds-syrop,https://gangga.ru/ayurveda/for-liver/liv-52-ds-syrop/,5
1184,,aswagadhadi-lehyam,https://gangga.ru/ayurveda/immunity/aswagadhadi-lehyam/,5
1185,,sitopaladi-churna,https://gangga.ru/ayurveda/for-breathing/sitopaladi-churna/,5
1186,,arogyavardhini-vati-patandzhali-160,https://gangga.ru/ayurveda/for-liver/arogyavardhini-vati-patandzhali-160/,5
1187,,mahajogaradzh-guggul-patanjali-120,https://gangga.ru/ayurveda/for-bones-jounts/mahajogaradzh-guggul-patanjali-120/,5
1188,,baidyanath-giloy-satwa-10-g,https://gangga.ru/ayurveda/immunity/baidyanath-giloy-satwa-10-g/,5
1189,,baidyanath-giloy-satwa-40-g,https://gangga.ru/ayurveda/immunity/baidyanath-giloy-satwa-40-g/,5
1190,,sfatika-bhasma-badyanath-10-g,https://gangga.ru/ayurveda/for-skin/sfatika-bhasma-badyanath-10-g/,5
1191,,7163,https://gangga.ru/indian-spices/7163/,5
1192,,black-salt,https://gangga.ru/indian-spices/black-salt/,5
1193,,pasta-bambuk-coal-5-zvezd-kosmetik-25gr,https://gangga.ru/kosmetika/uhod-za-zubami-i-polostyu-rta/pasta-bambuk-coal-5-zvezd-kosmetik-25gr/,5
1194,,pasta-mangostin-5-zvezd-kosmetik-25gr,https://gangga.ru/kosmetika/uhod-za-zubami-i-polostyu-rta/pasta-mangostin-5-zvezd-kosmetik-25gr/,5
1195,,pasta-papaya-5-zvezd-kosmetik-25gr,https://gangga.ru/kosmetika/uhod-za-zubami-i-polostyu-rta/pasta-papaya-5-zvezd-kosmetik-25gr/,5
1196,,pasta-mango-5-zvezd-kosmetik-25gr,https://gangga.ru/kosmetika/uhod-za-zubami-i-polostyu-rta/pasta-mango-5-zvezd-kosmetik-25gr/,5
1197,,pasta-kokos-5-start-kosmetik-25gr,https://gangga.ru/kosmetika/uhod-za-zubami-i-polostyu-rta/pasta-kokos-5-start-kosmetik-25gr/,5
1198,,pasta-pink-5-zvezd-kosmetik-25gr,https://gangga.ru/kosmetika/uhod-za-zubami-i-polostyu-rta/pasta-pink-5-zvezd-kosmetik-25gr/,5
1199,,pasta-5-star-cosmetic-noni-45gr,https://gangga.ru/kosmetika/uhod-za-zubami-i-polostyu-rta/pasta-5-star-cosmetic-noni-45gr/,5
1200,,ananas-5-star-cosmetics-25-g,https://gangga.ru/kosmetika/uhod-za-zubami-i-polostyu-rta/ananas-5-star-cosmetics-25-g/,5
1201,,derma-viva-argan-cream,https://gangga.ru/kosmetika/krem-i-gel-dlya-lica/derma-viva-argan-cream/,5
1202,,castor-oil-lala-100-ml,https://gangga.ru/ayurveda/massazhnoe-maslo/castor-oil-lala-100-ml/,5
1203,,multani-papaya-powder-lalas-100-g,https://gangga.ru/kosmetika/maska-i-skrab/multani-papaya-powder-lalas-100-g/,5
1204,,maslo-losion-sesa,https://gangga.ru/kosmetika/hair-oil/maslo-losion-sesa/,5
1205,,maska-turmeric-sri-sri-100-g,https://gangga.ru/kosmetika/maska-i-skrab/maska-turmeric-sri-sri-100-g/,5
1206,,miswak-tooth-paste-dabur-170g,https://gangga.ru/kosmetika/uhod-za-zubami-i-polostyu-rta/miswak-tooth-paste-dabur-170g/,5
1207,,saffron-milk-soap-lala-100-g,https://gangga.ru/kosmetika/soap/saffron-milk-soap-lala-100-g/,5
1208,,amla-bringraj-250-ml,https://gangga.ru/kosmetika/shampoo/amla-bringraj-250-ml/,5
1209,,tiger-thai-balm-banna-50-g,https://gangga.ru/ayurveda/for-muscles/tiger-thai-balm-banna-50-g/,5
1210,,lalas-multani-sandal-powder-100-g,https://gangga.ru/kosmetika/maska-i-skrab/lalas-multani-sandal-powder-100-g/,5
1211,,travyanaya-maska-ubtan-bringraj-100-g,https://gangga.ru/kosmetika/maska-i-skrab/travyanaya-maska-ubtan-bringraj-100-g/,5
1212,,maska-ghaza-husn-e-afza-100-g,https://gangga.ru/kosmetika/maska-i-skrab/maska-ghaza-husn-e-afza-100-g/,5
1213,,kastorovoe-maslo-100,https://gangga.ru/ayurveda/pishevaritelnaya-sistema/kastorovoe-maslo-100/,5
1214,,hinguvachadi-gulika,https://gangga.ru/ayurveda/pishevaritelnaya-sistema/hinguvachadi-gulika/,5
1215,,shatavari-gulam-1,https://gangga.ru/ayurveda/zhenskoe-zdorovye/shatavari-gulam-1/,5
1216,,tali-podi,https://gangga.ru/kosmetika/lechenie-volos/tali-podi/,5
1217,,shiva-gulika,https://gangga.ru/ayurveda/omolozhenie-detox/shiva-gulika/,5
1218,,super-gulkand-lalas-100-g,https://gangga.ru/ayurveda/immunity/super-gulkand-lalas-100-g/,5
1219,,triphala-churan-lalas-100-g,https://gangga.ru/ayurveda/omolozhenie-detox/triphala-churan-lalas-100-g/,5
1220,,mister-al-rehab-6ml,https://gangga.ru/kosmetika/maslanie-duhi/mister-al-rehab-6ml/,5
1221,,10-million-la-de-classic-6ml,https://gangga.ru/kosmetika/maslanie-duhi/10-million-la-de-classic-6ml/,5
1222,,espada-la-de-classic-6ml,https://gangga.ru/kosmetika/maslanie-duhi/espada-la-de-classic-6ml/,5
1223,,maslyanye-dukhi-koko-la-de-klassik-concentrated-perfume-koko-la-de-classic-6ml,https://gangga.ru/kosmetika/maslanie-duhi/maslyanye-dukhi-koko-la-de-klassik-concentrated-perfume-koko-la-de-classic-6ml/,5
1224,,makardhwaj-bati-baidyanath-2-5-g,https://gangga.ru/ayurveda/omolozhenie-detox/makardhwaj-bati-baidyanath-2-5-g/,5
1225,,shirahshuladiwajra-ras-baidyanath-40-tab,https://gangga.ru/ayurveda/brain-memory/shirahshuladiwajra-ras-baidyanath-40-tab/,5
1226,,lashunadi-bati-baidyanath-80-tab,https://gangga.ru/ayurveda/for-blood/lashunadi-bati-baidyanath-80-tab/,5
1227,,gandhak-rasayan-baidyanath-40-tab,https://gangga.ru/ayurveda/for-skin/gandhak-rasayan-baidyanath-40-tab/,5
1228,,mahanarayan-tel-kesar-yukt-baidyanath-50-ml,https://gangga.ru/ayurveda/for-bones-jounts/mahanarayan-tel-kesar-yukt-baidyanath-50-ml/,5
1229,,zest-men-good-care-baidyanath-60-kaps,https://gangga.ru/ayurveda/muzhskoe-zdorovye/zest-men-good-care-baidyanath-60-kaps/,5
1230,,zest-women-good-care-baidyanath-60-tab,https://gangga.ru/ayurveda/zhenskoe-zdorovye/zest-women-good-care-baidyanath-60-tab/,5
1231,,Toy-Soap-Strawberry-Hocus-Pocus-Hemani,https://gangga.ru/kosmetika/soap/Toy-Soap-Strawberry-Hocus-Pocus-Hemani/,5
1232,,Toy-Soap-Gentle-Hocus-Pocus-Hemani,https://gangga.ru/kosmetika/soap/Toy-Soap-Gentle-Hocus-Pocus-Hemani/,5
1233,,Toy-Soap-angy-bubble-Hocus-Pocus-Hemani,https://gangga.ru/kosmetika/soap/Toy-Soap-angy-bubble-Hocus-Pocus-Hemani/,5
1234,,Toy-Soap-Berry-Magic-Hocus-Pocus-Hemani,https://gangga.ru/kosmetika/soap/Toy-Soap-Berry-Magic-Hocus-Pocus-Hemani/,5
1235,,Laylatul-Aroos-cream-Hemani,https://gangga.ru/kosmetika/krem-i-gel-dlya-lica/Laylatul-Aroos-cream-Hemani/,5
1236,,Bakhoor-Concentrated-Perfume-Oil-Orientica,https://gangga.ru/kosmetika/maslanie-duhi/Bakhoor-Concentrated-Perfume-Oil-Orientica/,5
1237,,hairzone-60-ml,https://gangga.ru/kosmetika/lechenie-volos/hairzone-60-ml/,5
1238,,sutshekhar-ras-badyanath-40-tab,https://gangga.ru/ayurveda/pishevaritelnaya-sistema/sutshekhar-ras-badyanath-40-tab/,5
1239,,nag-champa-red-ppure-15g,https://gangga.ru/blagovoniya/nag-champa-red-ppure-15g/,5
1240,,ezi-slim-plus-good-care-baidyanath-60-kap,https://gangga.ru/ayurveda/for-pohudenie/ezi-slim-plus-good-care-baidyanath-60-kap/,5
1241,,ezi-slim-good-care-baidyanath-60-kap,https://gangga.ru/ayurveda/for-pohudenie/ezi-slim-good-care-baidyanath-60-kap/,5
1242,,RAJAHPRAWARTANI-Bati,https://gangga.ru/ayurveda/zhenskoe-zdorovye/RAJAHPRAWARTANI-Bati/,5
1243,,baidyanath-laghu-sootshekhar-50-tab,https://gangga.ru/ayurveda/pishevaritelnaya-sistema/baidyanath-laghu-sootshekhar-50-tab/,5
1244,,garbhapal-ras-baidyanath-40-tab,https://gangga.ru/ayurveda/zhenskoe-zdorovye/garbhapal-ras-baidyanath-40-tab/,5
1245,,brahmi-tajlam,https://gangga.ru/ayurveda/pri-nervnykh-rastroystvakh/brahmi-tajlam/,5
1246,,lavan-bhaskar,https://gangga.ru/ayurveda/pishevaritelnaya-sistema/lavan-bhaskar/,5
1247,,dabur-vatika-dandruff-guard-200-ml,https://gangga.ru/kosmetika/shampoo/dabur-vatika-dandruff-guard-200-ml/,5
1248,,gokshuradi-guggul-40,https://gangga.ru/ayurveda/mochepolovaya-sistema/gokshuradi-guggul-40/,5
1249,,trifala-dabur-60,https://gangga.ru/ayurveda/omolozhenie-detox/trifala-dabur-60/,5
1250,,jogoradzh-guggul-120-tab-dabur,https://gangga.ru/ayurveda/for-bones-jounts/jogoradzh-guggul-120-tab-dabur/,5
